id,num_critic_for_reviews,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
18228,750,143,Helen McCrory,304360277,Action|Adventure|Thriller,Albert Finney,Skyfall ,Rory Kinnear,brawl|childhood home|computer cracker|intelligence agency|terrorist cell,http://www.imdb.com/title/tt1074638/?ref_=fn_tt_tt_1,1498,English,UK,PG-13,200000000,2012,7.8,80000
80351,202,105,Matthew McGrory,12583510,Horror,Sid Haig,House of 1000 Corpses ,Erin Daniels,actor playing multiple roles|axe|dark comedy|masked man|sadism,http://www.imdb.com/title/tt0251736/?ref_=fn_tt_tt_1,922,English,USA,R,7000000,2003,6,0
18642,8,79,Elizabeth MacRae,,Horror,Bernard Fox,Alien Zone ,Charles Aidman,affair|child murderer|mortician|strangulation|supernatural power,http://www.imdb.com/title/tt0072626/?ref_=fn_tt_tt_1,21,English,USA,PG,350000,1978,4.1,44
205054,341,106,Fred Melamed,9190525,Comedy|Drama,Michael Stuhlbarg,A Serious Man ,Peter Breitmayer,bar mitzvah|jewish|marital breakup|nose job|rabbi,http://www.imdb.com/title/tt1019452/?ref_=fn_tt_tt_1,324,English,USA,R,7000000,2009,7,10000
39391,160,100,Robert Duvall,9176553,Drama|Mystery,Bill Murray,Get Low ,Bill Cobbs,funeral|funeral home|hermit|party|secret,http://www.imdb.com/title/tt1194263/?ref_=fn_tt_tt_1,97,English,USA,PG-13,7500000,2009,7.1,0
18644,31,103,Richard E. Grant,9094451,Action|Fantasy|Horror|Thriller,Julian Sands,Warlock ,Lori Singer,17th century|book|death|warlock|witch hunter,http://www.imdb.com/title/tt0098622/?ref_=fn_tt_tt_1,79,English,USA,R,7000000,1989,6.2,0
31516,71,116,Nate Parker,14612840,Drama|Music,Minnie Driver,Beyond the Lights ,Darryl Stephens,domestic abuse|public humiliation|sex symbol|singer|suicide attempt,http://www.imdb.com/title/tt3125324/?ref_=fn_tt_tt_1,37,English,USA,PG-13,7000000,2014,6.9,0
45827,281,99,Teddy Sears,9166863,Drama|Romance,Colin Firth,A Single Man ,Keri Lynn Pratt,car accident|male full back nudity|practicing a suicide|public nudity|suicide contemplation,http://www.imdb.com/title/tt1315981/?ref_=fn_tt_tt_1,247,English,USA,R,7000000,2009,7.6,16000
5683,114,164,Barbara Hershey,8373585,Drama,Irvin Kershner,The Last Temptation of Christ ,Roberts Blossom,carpenter|exorcism|faith|reference to jesus christ|temptation,http://www.imdb.com/title/tt0095497/?ref_=fn_tt_tt_1,308,English,USA,R,7000000,1988,7.6,0
113279,72,96,George Wendt,7292175,Comedy|Drama|Romance,Jonathan Brandis,Outside Providence ,Shawn Hatosy,class|cornwall connecticut|dog|friend|pawtucket rhode island,http://www.imdb.com/title/tt0125971/?ref_=fn_tt_tt_1,100,English,USA,R,7000000,1999,6.4,0
2094,119,122,Martin Henderson,6601079,Comedy|Drama|Musical|Romance,Indira Varma,Bride & Prejudice ,Anupam Kher,bollywood|india|jane austen|london england|travel,http://www.imdb.com/title/tt0361411/?ref_=fn_tt_tt_1,276,English,UK,PG-13,7000000,2004,6.2,0
14906,74,94,David Gulpilil,6165429,Adventure|Biography|Drama|History,Roy Billing,Rabbit-Proof Fence ,Deborah Mailman,aborigine|based on true story|colonialism|fence|half caste,http://www.imdb.com/title/tt0252444/?ref_=fn_tt_tt_1,249,Aboriginal,Australia,PG,6000000,2002,7.5,0
16176,25,93,Faizon Love,5694308,Comedy|Sport,Jeffrey Jones,Who's Your Caddy? ,Lil' Wayne,2000s|golf caddy|golf course|golfer|question mark in title,http://www.imdb.com/title/tt0785077/?ref_=fn_tt_tt_1,46,English,USA,PG-13,7000000,2007,2,446
52770,39,96,Alun Armstrong,5430822,Action|Crime|Horror|Sci-Fi|Thriller,Michael J. Pollard,Split Second ,Alastair Duncan,appearing from water|breasts|creature|partner|water,http://www.imdb.com/title/tt0105459/?ref_=fn_tt_tt_1,75,English,UK,R,7000000,1992,6.2,0
12518,27,60,Xander Berkeley,,Action|Crime|Drama|Thriller,Melinda Clarke,Nikita             ,Aaron Stanford,assassin|death|female protagonist|rogue|training,http://www.imdb.com/title/tt1592154/?ref_=fn_tt_tt_1,83,English,USA,,,,7.7,0
10567,27,113,Nathaniel Lees,4720371,Adventure|Biography|Drama,Anne Hathaway,The Other Side of Heaven ,Miriama Smith,1950s|idaho|love|missionary|mormon,http://www.imdb.com/title/tt0250371/?ref_=fn_tt_tt_1,85,English,USA,PG,7000000,2001,6.5,650
10642,11,60,Ashley Scott,,Action|Drama|Mystery|Sci-Fi,Jensen Ackles,Dark Angel             ,John Savage,cat burglar|female lead|future|mixed martial arts|post apocalypse,http://www.imdb.com/title/tt0204993/?ref_=fn_tt_tt_1,160,English,USA,TV-14,,,7.4,0
9285,29,192,Preity Zinta,2921738,Drama|Musical|Romance,Shah Rukh Khan,Veer-Zaara ,Anupam Kher,fair|pakistan|prison|rescue|stranded,http://www.imdb.com/title/tt0420332/?ref_=fn_tt_tt_1,119,Hindi,India,,7000000,2004,7.9,2000
10569,158,99,Randy Couture,2344847,Drama|Sport,Alice Braga,Redbelt ,Jose Pablo Cantillo,bar|debt|fight|instructor|jujitsu,http://www.imdb.com/title/tt1012804/?ref_=fn_tt_tt_1,119,English,USA,R,7000000,2008,6.8,0
21879,223,91,Tim Guinee,7455447,Comedy|Drama|Romance,Matt Walsh,Cyrus ,Katie Aselton,21 year old|forename as title|musician|party|rearview mirror,http://www.imdb.com/title/tt1336617/?ref_=fn_tt_tt_1,126,English,USA,R,7000000,2010,6.3,0
98502,25,100,Cheryl Ladd,2148212,Drama|Family,Bruce McGill,A Dog of Flanders ,Jack Warden,artist|box office flop|dog|drawing|flanders,http://www.imdb.com/title/tt0160216/?ref_=fn_tt_tt_1,20,English,USA,PG,7000000,1999,6.3,157
21484,97,105,Michael McKean,2062066,Biography|Crime|Drama,Ed Begley Jr.,Auto Focus ,Kurt Fuller,friendship|photography|radio|sex addict|video,http://www.imdb.com/title/tt0298744/?ref_=fn_tt_tt_1,147,English,USA,R,7000000,2002,6.6,357
24918,117,99,Jimmy Fallon,1654367,Biography|Drama,Hayden Christensen,Factory Girl ,Beth Grant,andy warhol|female nudity|public nudity|singer|socialite,http://www.imdb.com/title/tt0432402/?ref_=fn_tt_tt_1,106,English,USA,R,7000000,2006,6.4,3000
955,389,112,Siobhan Fallon Hogan,1738692,Drama|Thriller,Ezra Miller,We Need to Talk About Kevin ,Ashley Gerasimovich,archery|defiance|mental illness|psychopath|toilet training,http://www.imdb.com/title/tt1242460/?ref_=fn_tt_tt_1,301,English,UK,R,7000000,2011,7.5,38000
8584,9,100,Hans Matheson,2209479,Drama|Family,Samantha Barks,The Christmas Candle ,Lesley Manville,angel|candle|christmas|miracle|village,http://www.imdb.com/title/tt2739338/?ref_=fn_tt_tt_1,34,English,UK,PG,,2013,5.8,962
47295,34,99,Marley Shelton,1889522,Drama|Sport,Ellen Burstyn,The Mighty Macs ,Jennifer Butler,basketball|catholic|coach|college|nun,http://www.imdb.com/title/tt1034324/?ref_=fn_tt_tt_1,12,English,USA,G,7000000,2009,6.5,797
11332,7,100,Shelley Long,,Comedy|Drama|Family,Tom Cruise,Losin' It ,Rick Rossovich,apostrophe in title|bare breasts|friendship between men|teen sex comedy|two word title,http://www.imdb.com/title/tt0085868/?ref_=fn_tt_tt_1,16,English,Canada,R,7000000,1983,4.8,168
16093,161,125,Jimmy Smits,1110286,Drama|Romance,Naomi Watts,Mother and Child ,Carla Gallo,adoption|baby|girl|lawyer|sex,http://www.imdb.com/title/tt1121977/?ref_=fn_tt_tt_1,65,English,USA,R,4825000,2009,7.2,0
29372,6,107,Terence Hill,1000000,Adventure|Drama|Romance|War,Catherine Deneuve,March or Die ,Jack O'Halloran,arab|bare chested male|foreign legion|french foreign legion|morocco,http://www.imdb.com/title/tt0076175/?ref_=fn_tt_tt_1,26,English,UK,PG,9000000,1977,6.3,122
962,16,107,Isabelle Nanty,700000,Comedy|Fantasy|Sci-Fi,Christian Clavier,Les visiteurs ,Valérie Lemercier,distant past|future time travel|nobleman|squire|trapped in the past,http://www.imdb.com/title/tt0108500/?ref_=fn_tt_tt_1,78,French,France,R,50000000,1993,7,0
5483,301,97,Chris Pontius,1768416,Comedy|Drama,Nathalie Fay,Somewhere ,Erin Wasson,actor|boredom|luxury hotel|party|trip,http://www.imdb.com/title/tt1421051/?ref_=fn_tt_tt_1,198,English,USA,R,7000000,2010,6.3,0
21060,52,105,Susie Abromeit,1425993,Comedy,Geoff Stults,I Hope They Serve Beer in Hell ,Derek Wayne Johnson,bachelor party|bare butt|loud sex|sex standing up|topless female nudity,http://www.imdb.com/title/tt1220628/?ref_=fn_tt_tt_1,72,English,USA,R,,2009,5.3,0
30588,12,95,Raquel Welch,306715,Comedy,Taylor Negron,Chairman of the Board ,Larry Miller,box office flop|company|invention|roommate|surfer,http://www.imdb.com/title/tt0118836/?ref_=fn_tt_tt_1,62,English,USA,PG-13,10000000,1998,2.3,724
668,134,106,Natalie Portman,382946,Drama,Joseph Gordon-Levitt,Hesher ,Rainn Wilson,bully|car|car accident|fire|vomiting,http://www.imdb.com/title/tt1403177/?ref_=fn_tt_tt_1,99,English,USA,R,7000000,2010,7.1,19000
23518,151,93,Mark Wingett,518134,Comedy|Crime|Drama,Richard E. Grant,Dom Hemingway ,Richard Graham,male frontal nudity|male nudity|male rear nudity|nudity|sex scene,http://www.imdb.com/title/tt2402105/?ref_=fn_tt_tt_1,66,English,UK,R,,2013,6.2,0
691,103,103,Casey Affleck,236266,Adventure|Drama|Mystery,Matt Damon,Gerry ,,desert|friend|friendship|minimal dialogue|water,http://www.imdb.com/title/tt0302674/?ref_=fn_tt_tt_1,290,English,USA,R,3500000,2002,6.2,0
31353,39,96,Luke Newberry,196067,Drama|Romance,Olivia Williams,The Heart of Me ,Eleanor Bron,1930s|car accident|hospital|marital rape|painter,http://www.imdb.com/title/tt0301390/?ref_=fn_tt_tt_1,25,English,UK,R,7000000,2002,6.7,97
44018,133,103,Josh Charles,532988,Biography|Drama|Romance,Steve Carell,Freeheld ,Luke Grimes,cancer|gay bar|lesbian kiss|partner|public hearing,http://www.imdb.com/title/tt1658801/?ref_=fn_tt_tt_1,25,English,USA,PG-13,7000000,2015,6.5,0
698,104,108,Marian Seldes,453079,Comedy,Lynn Cohen,The Extra Man ,Dan Hedaya,co worker|escort|magazine|teacher|writer,http://www.imdb.com/title/tt1361313/?ref_=fn_tt_tt_1,29,English,USA,R,7000000,2010,5.9,916
682,121,177,Yuriy Tsurilo,,Drama|Sci-Fi,Leonid Yarmolnik,Hard to Be a God ,Valentin Golubenko,fictional war|hanging|male full frontal nudity|medieval times|nudity,http://www.imdb.com/title/tt2328813/?ref_=fn_tt_tt_1,28,Russian,Russia,Not Rated,7000000,2013,6.7,1000
28973,27,118,Mike Starr,46451,Comedy|Crime|Thriller,Chris Hemsworth,Ca$h ,Paul Sanchez,cash|financial problem|heist|land rover|mortgage,http://www.imdb.com/title/tt1106860/?ref_=fn_tt_tt_1,38,English,USA,R,7000000,2010,6,694
28974,49,97,Julie Walters,233103,Drama,Emily Watson,Wah-Wah ,Miranda Richardson,alcoholic|alcoholic father|stepmother|swaziland|unfaithful wife,http://www.imdb.com/title/tt0419256/?ref_=fn_tt_tt_1,50,English,UK,R,7000000,2005,6.9,311
40685,100,102,David Della Rocco,,Action|Crime|Thriller,Norman Reedus,The Boondock Saints ,Bob Marley,fbi|fbi agent|friend|irish|mafia,http://www.imdb.com/title/tt0144117/?ref_=fn_tt_tt_1,876,English,Canada,R,7000000,1999,7.9,16000
22994,12,92,Louis Koo,,Action|Crime,Michael Wong,Z Storm ,Stephen Au,,http://www.imdb.com/title/tt3469440/?ref_=fn_tt_tt_1,1,Cantonese,Hong Kong,,7000000,2014,5.3,55
40639,112,88,Bruce Dern,,Comedy|Fantasy|Horror|Mystery,Alden Ehrenreich,Twixt ,Joanne Whalley,ghost|hotel|murder|stake|what happened to epilogue,http://www.imdb.com/title/tt1756851/?ref_=fn_tt_tt_1,70,English,USA,R,7000000,2011,4.8,0
499,10,80,Wendee Lee,,Adventure|Animation|Family,Erin Fitzgerald,Snow Queen ,Ivan Okhlobystin,3d,http://www.imdb.com/title/tt2243621/?ref_=fn_tt_tt_1,9,Russian,Russia,PG,7000000,2012,5.3,453
9600,2,45,Kate Higgins,,Action|Adventure|Animation|Comedy|Drama|Family|Fantasy|Thriller,Debi Derryberry,Alpha and Omega 4: The Legend of the Saw Toothed Cave ,Cindy Robinson,blindness|cave|spirit|wolf|wolf cub,http://www.imdb.com/title/tt4061848/?ref_=fn_tt_tt_1,6,,USA,,7000000,2014,6,41
120077,38,115,Chris Penn,41400000,Western,Clint Eastwood,Pale Rider ,Sydney Penny,gold|miner|preacher|prospector|sheriff,http://www.imdb.com/title/tt0089767/?ref_=fn_tt_tt_1,138,English,USA,R,6900000,1985,7.3,0
38006,18,97,Christopher Judge,,Action|Adventure|Drama|Fantasy|Sci-Fi,Ben Browder,Stargate: The Ark of Truth ,Julian Sands,2000s|evil god|space opera|stargate|wormhole,http://www.imdb.com/title/tt0942903/?ref_=fn_tt_tt_1,42,English,USA,,,2008,7.4,389
2768,152,102,Adam Goldberg,7993039,Comedy,Milla Jovovich,Dazed and Confused ,Cole Hauser,football|hazing|high school|last day of school|pledge,http://www.imdb.com/title/tt0106677/?ref_=fn_tt_tt_1,408,English,USA,R,6900000,1993,7.7,10000
42002,44,111,Corbin Bleu,,Comedy|Drama|Family|Music|Musical|Romance,Lucas Grabeel,High School Musical 2 ,Olesya Rulin,2000s|basketball|country club|lifeguard|talent show,http://www.imdb.com/title/tt0810900/?ref_=fn_tt_tt_1,162,English,USA,TV-G,7000000,2007,4.8,586
40365,6,96,Justin Edward Seale,,Drama|Romance,Gordon Pinsent,Two Lovers and a Bear ,John Ralston,,http://www.imdb.com/title/tt4412528/?ref_=fn_tt_tt_1,6,English,Canada,,8700000,2016,7.2,187
24920,46,94,Edi Gathegi,,Crime|Drama|Thriller,Rex Baker,Criminal Activities ,Travis Aaron Wade,african american gangster|falling to death|in over one's head|murder|surveillance,http://www.imdb.com/title/tt3687310/?ref_=fn_tt_tt_1,38,English,USA,,7000000,2015,5.8,0
21,63,125,Johanna Wokalek,927107,Biography|Drama|Romance|War,Heike Makatsch,Aimee & Jaguar ,Maria Schrader,lesbian mother|lesbian parent|lesbian relationship|lesbian romance|lesbianism,http://www.imdb.com/title/tt0130444/?ref_=fn_tt_tt_1,51,German,Germany,,15000000,1999,7.3,687
10911,74,108,John Heard,49526,Comedy|Drama,Rory Culkin,The Chumscrubber ,Tim DeKay,chumscrubber|death|friend|pills|school,http://www.imdb.com/title/tt0406650/?ref_=fn_tt_tt_1,129,English,USA,R,6800000,2005,7,1000
10102,25,101,Jason Cerbone,10696,Crime|Thriller,Glenn Plummer,Shade ,Mark De Alessandro,bar|strip club|stripper|texas hold 'em|thong,http://www.imdb.com/title/tt0323939/?ref_=fn_tt_tt_1,65,English,USA,R,6800000,2003,6.4,413
30308,224,101,Nolan Gerard Funk,31607598,Drama|Horror|Thriller,Jennifer Lawrence,House at the End of the Street ,Gil Bellows,brother sister relationship|death of sister|female protagonist|mother daughter relationship|murder,http://www.imdb.com/title/tt1582507/?ref_=fn_tt_tt_1,160,English,Canada,PG-13,6900000,2012,5.6,10000
38688,226,139,Mélissa Désormeaux-Poulin,6857096,Drama|Mystery|War,Lubna Azabal,Incendies ,Ahmad Massad,brother sister relationship|family relationships|middle east|mother son relationship|twin brother and sister,http://www.imdb.com/title/tt1255953/?ref_=fn_tt_tt_1,156,French,Canada,R,6800000,2010,8.2,37000
26912,,,,,,,,,,,,,,,,,,
26278,54,88,Brendan Coyle,828,Action|Comedy|Crime|Drama|Romance|Thriller,Jim Broadbent,Perrier's Bounty ,Michael McElhatton,burglary|estranged father|money|neighbor|thug,http://www.imdb.com/title/tt1003034/?ref_=fn_tt_tt_1,31,English,Ireland,R,,2009,6.4,663
26953,142,115,Fernanda Machado,8060,Action|Crime|Drama|Thriller,Wagner Moura,Elite Squad ,André Ramiro,brazil|military police|police|rio de janeiro brazil|slum,http://www.imdb.com/title/tt0861739/?ref_=fn_tt_tt_1,107,Portuguese,Brazil,R,4000000,2007,8.1,11000
26954,271,99,Annabelle Wallis,84263837,Horror|Mystery,Alfre Woodard,Annabelle ,Gabriel Bateman,horror movie prequel|murder|paranormal activity|self sacrifice|suicide,http://www.imdb.com/title/tt3322940/?ref_=fn_tt_tt_1,291,English,USA,R,6500000,2014,5.4,45000
26956,33,88,Magda Szubanski,110029,Comedy|Drama|Musical,Deborah Mailman,Bran Nue Dae ,Jessica Mauboy,australia|journey|love|priest|traveling,http://www.imdb.com/title/tt1148165/?ref_=fn_tt_tt_1,31,English,Australia,PG-13,6500000,2009,6.3,479
26957,64,112,Lloyd Avery II,57504069,Crime|Drama,John Cothran,Boyz n the Hood ,Na'Blonka Durden,drugs|escape|football|friend|violence,http://www.imdb.com/title/tt0101507/?ref_=fn_tt_tt_1,183,English,USA,R,6000000,1991,7.8,0
26958,18,108,Rosanna DeSoto,54215416,Biography|Drama|Music,Esai Morales,La Bamba ,Danielle von Zerneck,crash|hispanic|interracial relationship|interracial romance|racism,http://www.imdb.com/title/tt0093378/?ref_=fn_tt_tt_1,63,English,USA,PG-13,6500000,1987,6.8,0
26959,6,107,Len Cariou,,Comedy|Drama,Rita Moreno,The Four Seasons ,Sandy Dennis,directed by star|friendship|reference to isaac newton|skinny dipping|written and directed by cast member,http://www.imdb.com/title/tt0082405/?ref_=fn_tt_tt_1,33,English,USA,PG,,1981,7.2,337
26960,121,104,David Margulies,31899000,Mystery|Romance|Thriller,Angie Dickinson,Dressed to Kill ,Nancy Allen,apartment|elevator|murder|psychiatrist|sunglasses,http://www.imdb.com/title/tt0080661/?ref_=fn_tt_tt_1,201,English,USA,X,6500000,1980,7.1,0
80287,14,108,Frances Conroy,24103594,Adventure|Comedy|Drama|Family,Curtis Armstrong,The Adventures of Huck Finn ,Anne Heche,boy|lesson|mississippi river|river|slave,http://www.imdb.com/title/tt0106223/?ref_=fn_tt_tt_1,54,English,USA,PG,6500000,1993,6.2,391
6003,137,102,Jay Mohr,16842303,Comedy|Crime,Sarah Polley,Go ,Scott Wolf,drug deal|drugs|sex|sex on stairs|strip club,http://www.imdb.com/title/tt0139239/?ref_=fn_tt_tt_1,418,English,USA,R,6500000,1999,7.3,0
23939,111,88,Marin Hinkle,13367101,Comedy|Drama|Romance,Greg Germann,Friends with Money ,Jake Cherry,friend|friendship|marital problem|money problems|nervous breakdown,http://www.imdb.com/title/tt0436331/?ref_=fn_tt_tt_1,166,English,USA,R,6500000,2006,5.9,515
46614,57,115,Paula Kelly,,Sci-Fi|Thriller,David Wayne,The Andromeda Strain ,Eric Christmas,alien|baby|new mexico|satellite|scientist,http://www.imdb.com/title/tt0066769/?ref_=fn_tt_tt_1,171,English,USA,G,6500000,1971,7.2,0
11072,97,91,Bob Gunton,10149779,Horror|Sci-Fi|Thriller,Leon,Bats ,Ned Bellamy,animal attack|bat|creature feature|experiment|mad scientist,http://www.imdb.com/title/tt0200469/?ref_=fn_tt_tt_1,160,English,USA,PG-13,6500000,1999,3.6,342
23069,73,141,Juliane Köhler,6173485,Biography|Drama,Merab Ninidze,Nowhere in Africa ,Matthias Habich,breasts|farm|jew|kenya|tween girl,http://www.imdb.com/title/tt0161860/?ref_=fn_tt_tt_1,84,English,Germany,R,7000000,2001,7.7,802
21299,486,101,Nicole Beharie,4000304,Drama,Michael Fassbender,Shame ,James Badge Dale,female frontal nudity|female nudity|male nudity|sex addict|sex addiction,http://www.imdb.com/title/tt1723811/?ref_=fn_tt_tt_1,375,English,UK,NC-17,6500000,2011,7.3,23000
38802,149,105,Sally Hawkins,2338695,Crime|Drama|Thriller,Tom Hardy,Layer Cake ,Jamie Foreman,cake|cocaine|drugs|pills|serbian,http://www.imdb.com/title/tt0375912/?ref_=fn_tt_tt_1,263,English,UK,R,4000000,2004,7.4,0
13368,4,100,Eric Johnson,2024854,Drama|Western,Emily Podleski,The Work and the Glory II: American Zion ,Brenda Strong,estrangement|missouri|mormon|mormon church|mormon temple,http://www.imdb.com/title/tt0457530/?ref_=fn_tt_tt_1,21,English,USA,PG-13,6500000,2005,6.6,19
985,200,116,Julia Ormond,2268296,Drama|Thriller,Alexander Skarsgård,The East ,Jason Ritter,anarchist|corporation|greedy institution|vomiting|watching television,http://www.imdb.com/title/tt1869716/?ref_=fn_tt_tt_1,119,English,UK,PG-13,6500000,2013,6.9,12000
14002,84,97,Matt Frewer,1029017,Drama|Romance,Robin Wright,A Home at the End of the World ,Sissy Spacek,hand job|hugging|long hair|new york city|two men one woman,http://www.imdb.com/title/tt0359423/?ref_=fn_tt_tt_1,135,English,USA,R,6500000,2004,6.8,1000
541,28,106,Sara-Marie Maltha,64148,Drama,Charlotte Rampling,Aberdeen ,Stellan Skarsgård,death|ferry|lawyer|norway|vomiting,http://www.imdb.com/title/tt0168446/?ref_=fn_tt_tt_1,35,English,UK,,6500000,2000,7.3,260
21137,217,105,Yaya DaCosta,66637,Drama|Romance|War,Steve Buscemi,The Messenger ,Eamonn Walker,captain|casualty notification|casualty notification team|sergeant|staff sergeant,http://www.imdb.com/title/tt0790712/?ref_=fn_tt_tt_1,92,English,USA,R,6500000,2009,7.2,0
36724,12,102,Jed Brophy,,Action|Adventure|Drama|Western,Ray Winstone,Tracker ,Temuera Morrison,one word title,http://www.imdb.com/title/tt1414378/?ref_=fn_tt_tt_1,18,English,New Zealand,R,6500000,2010,6.5,830
938,183,122,Samantha Morton,871577,Biography|Drama|Music,Sam Riley,Control ,Alexandra Maria Lara,band|employment agency|singer|stage fright|suicide,http://www.imdb.com/title/tt0421082/?ref_=fn_tt_tt_1,143,English,UK,R,4500000,2007,7.7,13000
10648,204,107,Brian Thompson,38400000,Action|Sci-Fi,Michael Biehn,The Terminator ,Paul Winfield,cyborg|future war|robot|shootout in a police station|urban setting,http://www.imdb.com/title/tt0088247/?ref_=fn_tt_tt_1,692,English,UK,R,6500000,1984,8.1,13000
11368,153,121,Chulpan Khamatova,4063859,Drama|Romance,Florian Lukas,Good Bye Lenin! ,Burghart Klaußner,coma|east germany|german democratic republic|germany|heart attack,http://www.imdb.com/title/tt0301357/?ref_=fn_tt_tt_1,225,German,Germany,R,4800000,2003,7.7,11000
